whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
,nein,,193.0122375488,,193.3739624023
,keine,,193.3739624023,,193.7472991943
,lust,,193.7472991943,,195.0171356201
,ich,,195.9161834717,,196.0888824463
,hab,,196.0888824463,,196.1926574707
,keine,,196.2717437744,,196.634552002
,lust,,196.634552002,,196.9850311279
,nein,,197.3442230225,,197.8971405029
,nein,,197.8971405029,,198.4355621338
,nein,,198.4355621338,,198.8027191162
,nein,,198.8027191162,,199.0748291016
,keine,,199.1542816162,,199.5276184082
,lust,,199.5276184082,,200.7336120605
,ey,,200.9687042236,,201.3779602051
,ich,,201.7001342773,,201.8721160889
,hab,,201.8721160889,,201.9613647461
,keine,,202.0495300293,,202.4203186035
,lust,,202.4203186035,,202.9387817383
,ich,,207.4819030762,,207.6596832275
,hab,,207.6596832275,,207.7474822998
,keine,,207.8399963379,,208.2285766602
,lust,,208.2285766602,,208.6312866211
,ich,,213.239730835,,213.4349212646
,hab,,213.4349212646,,213.5249023438
,keine,,213.6177825928,,213.9834899902
,lust,,213.9834899902,,214.4522399902
,ich,,219.043258667,,219.2152404785
,hab,,219.2152404785,,219.3110198975
,keine,,219.3904724121,,219.7659912109
,lust,,219.7659912109,,220.3123779297
,ich,,224.8279418945,,224.9930114746
,hab,,224.9930114746,,225.0848083496
,keine,,225.1631774902,,225.5415802002
,lust,,225.5415802002,,226.0607757568
