whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
was,und,214.28,213.8438110352,214.4,214.03175354
wünschst,sag,214.4,214.03175354,214.78,214.2730102539
du,was,214.78,214.2730102539,214.9,214.4863433838
dir,wünschst,214.9,214.4863433838,215.18,214.7453918457
komm,du,215.5,214.7453918457,216.0,214.9612731934
her,dir,216.0,214.9612731934,216.3,215.3306121826
komm,komm,216.54,215.9111175537,216.68,216.1549224854
her,her,216.68,216.1549224854,217.0,216.3668060303
komm,komm,217.2,216.5968322754,217.4,216.843170166
her,her,217.4,216.843170166,217.72,217.1178283691
mein,komm,218.02,217.2774658203,218.18,217.5288848877
kind,her,218.18,217.5288848877,218.64,217.7741546631
ich,mein,218.64,217.9504699707,219.5,218.2704772949
hab,kind,219.5,218.407623291,219.68,218.8310241699
für,ich,219.68,219.3821258545,219.96,219.6063537598
dich,hab,219.96,219.6063537598,220.14,219.8349151611
drei,für,220.14,219.8349151611,220.38,220.0584106445
nüsse,dich,220.38,220.0584106445,220.84,220.3022155762
die,drei,220.84,220.3022155762,221.06,220.5257110596
für,nüsse,221.06,220.5257110596,221.32,220.9752349854
deine,die,221.32,220.9752349854,221.76,221.1860351562
wünsche,für,221.76,221.1860351562,222.18,221.4526977539
sind,deine,222.18,221.4526977539,222.62,221.8920593262
ich,wünsche,243.86,221.8920593262,244.08,222.3187255859
hab,sind,244.08,222.3187255859,244.3,222.7297973633
für,,244.3,,244.3,
dich,,244.3,,244.3,
drei,,244.3,,244.3,
nüsse,,244.3,,244.3,
die,,244.3,,244.44,
für,,244.44,,244.44,
dich,,244.44,,244.44,
drei,,244.44,,244.44,
nüsse,,244.44,,245.12,
die,,245.12,,245.22,
für,,245.22,,245.22,
dich,,245.22,,245.22,
drei,,245.22,,245.3,
nüsse,,245.3,,249.22,
die,,249.34,,249.34,
für,,249.34,,249.34,
dich,,249.34,,249.34,
drei,,249.34,,249.36,
nüsse,,249.36,,250.14,
die,,250.22,,250.22,
für,,250.22,,250.22,
dich,,250.22,,250.22,
drei,,250.22,,250.28,
nüsse,,250.28,,251.28,
die,,251.32,,251.36,
für,,251.36,,251.36,
dich,,251.36,,251.36,
drei,,251.36,,251.36,
nüsse,,251.36,,252.56,
die,,252.56,,252.56,
für,,252.56,,252.56,
dich,,252.56,,252.56,
drei,,252.56,,252.68,
nüsse,,252.68,,253.24,
die,,253.24,,253.24,
für,,253.24,,253.24,
dich,,253.24,,253.24,
drei,,253.24,,253.26,
nüsse,,253.26,,253.48,
die,,253.5,,253.52,
für,,253.52,,253.52,
dich,,253.52,,253.64,
drei,,253.64,,253.72,
nüsse,,253.72,,255.14,
die,,255.14,,255.24,
für,,255.24,,255.24,
dich,,255.24,,255.24,
drei,,255.24,,255.24,
nüsse,,255.24,,255.32,
die,,255.36,,255.38,
für,,255.38,,255.42,
dich,,255.42,,255.46,
drei,,255.46,,255.46,
nüsse,,255.46,,255.5,
die,,255.5,,255.5,
für,,255.5,,255.5,
dich,,255.5,,255.5,
drei,,255.5,,255.5,
nüsse,,255.5,,255.5,
die,,255.5,,255.5,
für,,255.5,,255.5,
dich,,255.5,,255.5,
drei,,255.5,,255.5,
nüsse,,255.5,,255.5,
die,,255.5,,255.5,
für,,255.5,,255.5,
dich,,255.5,,255.5,
drei,,255.5,,255.5,
nüsse,,255.5,,255.56,
die,,255.56,,255.68,
für,,255.68,,255.7,
dich,,255.7,,255.7,
drei,,255.7,,255.7,
nüsse,,255.7,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,255.76,
die,,255.76,,255.76,
für,,255.76,,255.76,
dich,,255.76,,255.76,
drei,,255.76,,255.76,
nüsse,,255.76,,256.12,
die,,256.5,,257.68,
für,,257.68,,257.74,
dich,,257.74,,257.74,
drei,,257.74,,257.86,
nüsse,,257.86,,258.04,
die,,258.72,,259.08,
für,,259.08,,259.08,
dich,,259.08,,259.08,
drei,,259.08,,259.08,
untertitelung,,259.08,,259.1,
des,,259.1,,259.1,
zdf,,259.1,,259.1,
2020,,259.1,,259.1,
