whisper_text,actual_text,whisper_start,actual_start,whisper_end,actual_end
rise,signs,165.34,153.8356323242,165.58,154.0161590576
up,peace,165.58,154.0161590576,165.82,154.1987457275
,signs,,154.1987457275,,154.4641876221
,up,,154.4641876221,,154.6514282227
,put,,154.8148956299,,154.9059295654
,em,,154.9059295654,,155.0218963623
,in,,155.0218963623,,155.0994262695
,the,,155.0994262695,,155.188873291
,air,,155.188873291,,155.3776855469
,and,,155.3776855469,,155.5968933105
,go,,155.5968933105,,155.7534942627
,rise,,155.7534942627,,156.0624084473
,up,,156.0624084473,,156.2579650879
,yeah,,156.3879241943,,156.7766571045
,peace,,156.7766571045,,157.0068054199
,signs,,157.0068054199,,157.184463501
,peace,,157.184463501,,157.370880127
,signs,,157.370880127,,157.6560058594
,up,,157.6560058594,,157.8383636475
,put,,157.9952850342,,158.1123352051
,em,,158.1123352051,,158.2264709473
,in,,158.2264709473,,158.3287200928
,the,,158.3287200928,,158.4158477783
,air,,158.4158477783,,158.6194152832
,and,,158.6194152832,,158.8372192383
,go,,158.8372192383,,159.0175018311
,rise,,159.0175018311,,159.2529296875
,up,,159.2529296875,,159.4416351318
,yeah,,159.6365966797,,160.0041046143
,peace,,160.0041046143,,160.2054138184
,signs,,160.2054138184,,160.4227142334
,peace,,160.4227142334,,160.6238098145
,signs,,160.6238098145,,160.8511352539
,up,,160.8511352539,,161.0187683105
,put,,161.1935424805,,161.3430023193
,em,,161.3430023193,,161.4548950195
,in,,161.4548950195,,161.5596466064
,the,,161.5596466064,,161.6228027344
,air,,161.6228027344,,161.8358917236
,and,,161.8358917236,,162.001159668
,go,,162.001159668,,162.1940917969
,rise,,162.1940917969,,162.486114502
,up,,162.486114502,,162.6514282227
,yeah,,162.8460540771,,163.1864929199
,peace,,163.1864929199,,163.4153594971
,signs,,163.4153594971,,163.6114349365
,peace,,163.6114349365,,163.8103942871
,signs,,163.8103942871,,164.0660247803
,up,,164.0660247803,,164.2579650879
,put,,164.4243621826,,164.5287017822
,em,,164.5287017822,,164.6094665527
,in,,164.6094665527,,164.6879119873
,the,,164.6879119873,,164.7506103516
,air,,164.7506103516,,165.0061035156
,and,,165.0061035156,,165.2178649902
,go,,165.2178649902,,165.4026184082
,rise,,165.4026184082,,165.6551513672
,up,,165.6551513672,,165.8260345459
,yeah,,165.960144043,,166.6946105957
